pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FC,9/27/2019,93.2,-3.4834,5.7621,Wander Suero,475247,593833,null,foul,,,,,8,null,R,L,R,WSH,CLE,S,null,null,2,1,2019,0.0696,1.0955,0.0917,2.188,null,null,null,1,8,Top,null,null,,,435559,,190928_013115,9.0255,-135.4038,-5.8385,-0.9616,27.3343,-17.6511,3.49,1.601,null,null,null,93.421,2517,6.339,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.1603,null,null,null,null,null,null,null,59,4,Cutter,7,2,2,7,2,7,2,7,Infield shift,Strategic
FC,9/27/2019,94,-3.4594,5.7523,Wander Suero,475247,593833,null,ball,,,,,14,null,R,L,R,WSH,CLE,B,null,null,1,1,2019,0.0585,1.2524,2.3375,2.1611,null,null,null,1,8,Top,null,null,,,435559,,190928_013043,14.8289,-136.1076,-6.3301,-2.1897,26.8141,-15.4483,3.5512,1.6069,null,null,null,94,2606,6.334,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.1656,null,null,null,null,null,null,null,59,3,Cutter,7,2,2,7,2,7,2,7,Infield shift,Strategic
CH,9/27/2019,87.8,-3.4392,5.8195,Wander Suero,475247,593833,null,ball,,,,,9,null,R,L,R,WSH,CLE,B,null,null,0,1,2019,-1.1233,0.517,0.8175,1.5013,null,null,null,1,8,Top,null,null,,,435559,,190928_013023,12.575,-127.319,-5.3926,-14.615,23.6649,-25.7178,3.6088,1.6069,null,null,null,87.844,2107,6.297,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.2022,null,null,null,null,null,null,null,59,2,Changeup,7,2,2,7,2,7,2,7,Infield shift,Strategic
FC,9/27/2019,93.5,-3.4792,5.8019,Wander Suero,475247,593833,null,called_strike,,,,,8,null,R,L,R,WSH,CLE,S,null,null,0,0,2019,0.0658,0.8895,-0.0398,1.9651,null,null,null,1,8,Top,null,null,,,435559,,190928_013002,8.6925,-135.8757,-6.1091,-0.8963,26.7792,-20.1331,3.6663,1.6069,null,null,null,93.593,2534,6.193,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.3063,null,null,null,null,null,null,null,59,1,Cutter,7,2,2,7,2,7,2,7,Infield shift,Strategic
CH,9/27/2019,89.7,-3.5192,5.8421,Wander Suero,656185,593833,field_out,hit_into_play,,,,,7,"Greg Allen grounds out, shortstop Trea Turner to first baseman Matt Adams.  ",R,L,R,WSH,CLE,X,6,ground_ball,1,2,2019,-1.0579,0.3394,-0.5746,1.9648,null,null,null,0,8,Top,140.29,146.13,,,435559,,190928_012911,9.4729,-130.3678,-4.3658,-13.8335,23.4674,-27.6868,3.37,1.57,6,85,-18.1,89.979,2254,6.208,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.291,0.082,0.079,0,1,0,0,2,58,4,Changeup,7,2,2,7,2,7,2,7,Infield shift,Strategic
CH,9/27/2019,86.5,-3.4538,5.8391,Wander Suero,656185,593833,null,swinging_strike,,,,,13,null,R,L,R,WSH,CLE,S,null,null,1,1,2019,-1.2228,0.3867,-1.3477,1.8683,null,null,null,0,8,Top,null,null,,,435559,,190928_012842,7.5397,-125.8011,-4.1217,-14.4916,22.3854,-27.4651,3.2588,1.5769,null,null,null,87.154,2139,6.46,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.0395,null,null,null,null,null,null,null,58,3,Changeup,7,2,2,7,2,7,2,7,Infield shift,Strategic
CH,9/27/2019,88.1,-3.4262,5.7925,Wander Suero,656185,593833,null,ball,,,,,14,null,R,L,R,WSH,CLE,B,null,null,0,1,2019,-1.2826,0.5908,0.2447,-0.4361,null,null,null,0,8,Top,null,null,,,435559,,190928_012821,11.6752,-127.5642,-10.3158,-16.4932,23.622,-23.8347,3.3164,1.5769,null,null,null,88.852,2247,6.804,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,53.6953,null,null,null,null,null,null,null,58,2,Changeup,7,2,2,7,2,7,2,7,Infield shift,Strategic
FC,9/27/2019,92.3,-3.4387,5.841,Wander Suero,656185,593833,null,called_strike,,,,,7,null,R,L,R,WSH,CLE,S,null,null,0,0,2019,0.1401,1.1598,-0.3921,1.6393,null,null,null,0,8,Top,null,null,,,435559,,190928_012803,7.4411,-134.2564,-7.4329,0.2808,25.6759,-16.8436,3.3735,1.5765,null,null,null,92.658,2488,6.265,565973,593833,435559,571431,435062,543685,607208,665742,467827,594809,54.2346,null,null,null,null,null,null,null,58,1,Cutter,7,2,2,7,2,7,2,7,Infield shift,Standard
FC,9/25/2019,95,-3.3175,5.9566,Wander Suero,547180,593833,single,hit_into_play_no_out,,,,,3,"Bryce Harper singles on a fly ball to center fielder Victor Robles.   Bryce Harper to 2nd.  Bryce Harper advances to 2nd, on a fielding error by center fielder Victor Robles.  ",R,L,R,WSH,PHI,X,8,fly_ball,1,2,2019,0.3256,0.881,0.3216,3.0838,null,null,null,2,8,Top,102.08,101.69,,,543228,,190926_011726,8.7971,-138.2527,-3.8891,2.4621,27.2166,-20.2539,3.21,1.6,240,72.5,26.3,95.371,2694,6.238,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.2615,0.813,0.756,0.9,1,1,0,4,56,4,Cutter,3,2,2,3,2,3,2,3,Infield shift,Standard
FC,9/25/2019,94.6,-3.2566,5.9126,Wander Suero,547180,593833,null,foul,,,,,6,null,R,L,R,WSH,PHI,S,null,null,1,1,2019,0.0968,1.0343,0.6279,2.661,null,null,null,2,8,Top,null,null,,,543228,,190926_011647,9.9164,-137.5267,-5.1556,-0.7008,26.8996,-18.1151,3.21,1.6,14,87.8,-11.5,95.078,2537,6.356,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.1436,null,null,null,null,null,null,null,56,3,Cutter,3,2,2,3,2,3,2,3,Infield shift,Standard
