pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SI,8/23/2019,88.9,2.8966,3.9458,Adam Kolarek,458731,592473,null,called_strike,,,,,5,null,R,L,L,LAD,NYY,S,null,null,0,0,2019,1.2752,-0.4998,-0.0603,2.513,null,570482,null,1,5,Top,null,null,,,669257,,190824_035115,-9.8547,-129.0509,3.5328,16.13,24.4859,-38.6367,3.101,1.59,null,null,null,88.847,1970,6.193,565866,592473,669257,571970,571771,457759,608369,621035,572041,641355,54.3067,null,null,null,null,null,null,null,40,1,Sinker,1,6,6,1,6,1,6,1,Strategic,Standard
SI,8/17/2019,91.4,2.7615,3.7657,Adam Kolarek,518692,592473,field_out,hit_into_play,,,,,5,"Freddie Freeman grounds out, shortstop Corey Seager to first baseman Edwin Rios.  ",R,L,L,ATL,LAD,X,6,ground_ball,1,2,2019,1.3427,-0.095,0.1796,2.6713,null,null,null,0,8,Bot,109.92,147.35,,,431145,,190818_022248,-9.406,-132.8239,3.3013,17.8695,26.2633,-34.1556,3.55,1.73,107,99.1,5.1,91.752,2217,6.402,567228,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.0971,0.603,0.538,0,1,0,0,4,66,4,Sinker,4,3,4,3,3,4,4,3,Standard,Standard
SL,8/17/2019,76.7,2.7883,3.7921,Adam Kolarek,518692,592473,null,ball,,,,,14,null,R,L,L,ATL,LAD,B,null,null,0,2,2019,-0.3929,0.6452,1.6048,2.0349,null,null,null,0,8,Bot,null,null,,,431145,,190818_022221,-1.7931,-111.7396,2.0439,-2.956,18.1729,-27.3944,3.7067,1.8469,null,null,null,76.366,1947,5.766,567228,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.7336,null,null,null,null,null,null,null,66,3,Slider,4,3,4,3,3,4,4,3,Standard,Strategic
SI,8/17/2019,89.2,2.8837,3.6163,Adam Kolarek,518692,592473,null,foul,,,,,8,null,R,L,L,ATL,LAD,S,null,null,0,1,2019,1.411,0.0568,0.0879,2.2459,null,null,null,0,8,Bot,null,null,,,431145,,190818_022157,-9.7417,-129.6018,2.4392,17.6253,22.4875,-32.1465,3.55,1.73,208,71.5,38.9,89.304,2191,6.061,567228,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.4381,null,null,null,null,null,null,null,66,2,Sinker,4,3,4,3,3,4,4,3,Infield shift,Strategic
SI,8/17/2019,89.7,2.7924,3.7664,Adam Kolarek,518692,592473,null,foul,,,,,4,null,R,L,L,ATL,LAD,S,null,null,0,0,2019,1.3659,-0.2684,-0.4611,2.4989,null,null,null,0,8,Bot,null,null,,,431145,,190818_022139,-10.8851,-130.2944,3.3331,17.5914,22.6551,-36.0204,3.55,1.73,null,null,null,90.102,2223,6.251,567228,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.2481,null,null,null,null,null,null,null,66,1,Sinker,4,3,4,3,3,4,4,3,Infield shift,Strategic
SI,8/16/2019,88.4,2.7642,3.7806,Adam Kolarek,647336,592473,field_out,hit_into_play,,,,,6,"Mike Soroka lines out, right fielder Joc Pederson to first baseman Edwin Rios.  ",R,R,L,ATL,LAD,X,9,line_drive,2,2,2019,1.4068,-0.307,0.4657,2.771,null,null,null,2,6,Bot,172.93,132.08,,,669257,,190817_012021,-8.4644,-128.446,4.1934,17.1479,24.1352,-36.5617,3.3131,1.63,196,70.7,19.8,88.351,2178,6.133,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.3669,0.937,0.858,0,1,0,0,4,51,5,Sinker,3,2,3,2,2,3,3,2,Strategic,Strategic
SI,8/16/2019,90.4,2.5868,3.9742,Adam Kolarek,647336,592473,null,called_strike,,,,,1,null,R,R,L,ATL,LAD,S,null,null,2,1,2019,1.3807,-0.2581,-0.3837,2.8686,null,null,null,2,6,Bot,null,null,,,669257,,190817_011958,-10.3599,-131.2553,3.7009,18.0877,24.3786,-36.0659,3.3814,1.63,null,null,null,90.931,2226,6.46,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.0395,null,null,null,null,null,null,null,51,4,Sinker,3,2,3,2,2,3,3,2,Standard,Strategic
SI,8/16/2019,89,2.5476,3.8897,Adam Kolarek,647336,592473,null,called_strike,,,,,6,null,R,R,L,ATL,LAD,S,null,null,2,0,2019,1.5088,-0.2943,0.3305,2.3891,null,null,null,2,6,Bot,null,null,,,669257,,190817_011943,-8.5875,-129.3579,2.9243,18.6516,24.2734,-36.2416,3.3527,1.63,null,null,null,89.3,2271,6.315,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.1847,null,null,null,null,null,null,null,51,3,Sinker,3,2,3,2,2,3,3,2,Strategic,Strategic
FF,8/16/2019,89.8,1.7811,5.2197,Adam Kolarek,647336,592473,null,ball,,,,,12,null,R,R,L,ATL,LAD,B,null,null,1,0,2019,1.2434,1.0371,0.5573,3.8474,null,null,null,2,6,Bot,null,null,,,669257,,190817_011927,-5.6817,-130.7454,0.341,15.4813,25.5272,-20.4478,3.244,1.63,null,null,null,90.34,2262,6.423,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.0763,null,null,null,null,null,null,null,51,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Strategic
SI,8/16/2019,90.8,2.6636,3.8541,Adam Kolarek,647336,592473,null,ball,,,,,14,null,R,R,L,ATL,LAD,B,null,null,0,0,2019,1.354,-0.358,1.1649,2.1759,null,null,null,2,6,Bot,null,null,,,669257,,190817_011913,-6.6216,-132.0951,2.404,17.1663,24.5044,-37.0261,3.3222,1.63,null,null,null,91.169,2183,6.239,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.2607,null,null,null,null,null,null,null,51,1,Sinker,3,2,3,2,2,3,3,2,Standard,Strategic
SI,8/16/2019,89.8,2.7075,3.944,Adam Kolarek,459964,592473,field_out,hit_into_play,,,,,3,"Matt Joyce grounds out, second baseman Max Muncy to first baseman Edwin Rios.  ",R,L,L,ATL,LAD,X,4,ground_ball,3,2,2019,1.4535,-0.2223,0.681,2.6424,null,null,null,1,6,Bot,147.12,155.48,,,669257,,190817_011841,-8.043,-130.5271,3.1859,18.172,25.3954,-35.5403,3.0191,1.56,5,75,-28,89.804,2149,6.184,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.3155,0.06,0.062,0,1,0,0,2,50,6,Sinker,3,2,3,2,2,3,3,2,Infield shift,Standard
SI,8/16/2019,89,2.7543,3.9573,Adam Kolarek,459964,592473,null,called_strike,,,,,2,null,R,L,L,ATL,LAD,S,null,null,3,1,2019,1.342,-0.3334,0.1336,2.9647,null,null,null,1,6,Bot,null,null,,,669257,,190817_011812,-9.212,-129.3179,4.236,16.8345,23.6849,-36.9048,2.983,1.56,null,null,null,89.275,2132,6.269,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.2301,null,null,null,null,null,null,null,50,5,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/16/2019,88.6,2.8109,4.0513,Adam Kolarek,459964,592473,null,ball,,,,,14,null,R,L,L,ATL,LAD,B,null,null,2,1,2019,1.6623,-0.3131,1.5922,0.9065,null,null,null,1,6,Bot,null,null,,,669257,,190817_011745,-6.3599,-128.8637,-0.9911,19.6167,25.5176,-35.6572,3.0118,1.56,null,null,null,88.266,2289,6.002,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.4978,null,null,null,null,null,null,null,50,4,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/16/2019,89.7,2.7798,3.8388,Adam Kolarek,459964,592473,null,called_strike,,,,,8,null,R,L,L,ATL,LAD,S,null,null,2,0,2019,1.5582,0.2045,-0.0801,1.6953,null,null,null,1,6,Bot,null,null,,,669257,,190817_011726,-10.2384,-130.2997,0.2096,19.5748,24.0372,-30.0959,3.0407,1.56,null,null,null,89.508,2316,5.995,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.5042,null,null,null,null,null,null,null,50,3,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/16/2019,88.5,2.9567,3.8154,Adam Kolarek,459964,592473,null,ball,,,,,14,null,R,L,L,ATL,LAD,B,null,null,1,0,2019,1.6443,-0.3521,1.4636,1.3188,null,null,null,1,6,Bot,null,null,,,669257,,190817_011709,-6.9462,-128.6218,0.6564,19.3912,24.4485,-36.3871,2.9542,1.56,null,null,null,88.058,2273,5.894,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.6057,null,null,null,null,null,null,null,50,2,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SL,8/16/2019,76.9,2.5879,4.0575,Adam Kolarek,459964,592473,null,ball,,,,,14,null,R,L,L,ATL,LAD,B,null,null,0,0,2019,-0.6765,0.9545,0.1271,1.3464,null,null,null,1,6,Bot,null,null,,,669257,,190817_011652,-3.9908,-111.9938,-0.5289,-4.9928,18.7867,-24.3102,2.9974,1.56,null,null,null,76.853,1845,6.05,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.449,null,null,null,null,null,null,null,50,1,Slider,3,2,3,2,2,3,3,2,Standard,Standard
CH,8/16/2019,79.6,2.2859,3.9502,Adam Kolarek,588751,592473,field_out,hit_into_play,,,,,14,"Adeiny Hechavarria grounds out, third baseman Justin Turner to first baseman Edwin Rios.  ",R,R,L,ATL,LAD,X,5,ground_ball,1,2,2019,1.4522,-0.4274,0.7572,1.4198,null,null,null,0,6,Bot,99.87,173.65,,,669257,,190817_011609,-6.0282,-115.6752,1.9724,14.0557,20.6847,-36.5628,3.1594,1.55,10,68.2,-9,79.409,2231,6.137,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.362,0.058,0.047,0,1,0,0,2,49,4,Changeup,3,2,3,2,2,3,3,2,Standard,Standard
FF,8/16/2019,90.7,1.767,5.343,Adam Kolarek,588751,592473,null,ball,,,,,12,null,R,R,L,ATL,LAD,B,null,null,0,2,2019,1.0044,1.2021,1.2397,5.0019,null,null,null,0,6,Bot,null,null,,,669257,,190817_011549,-3.4643,-132.1135,2.4571,12.493,26.0216,-18.7232,3.2456,1.55,null,null,null,91.11,2152,6.314,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.1852,null,null,null,null,null,null,null,49,3,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard
CH,8/16/2019,80.7,2.4418,3.7847,Adam Kolarek,588751,592473,null,foul_tip,,,,,8,null,R,R,L,ATL,LAD,S,null,null,0,1,2019,1.4855,-0.6387,-0.1852,1.4633,null,null,null,0,6,Bot,null,null,,,669257,,190817_011529,-8.5518,-117.0936,2.658,15.0638,20.6325,-38.6893,3.0587,1.55,null,null,null,80.243,2172,5.985,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.5143,null,null,null,null,null,null,null,49,2,Changeup,3,2,3,2,2,3,3,2,Standard,Standard
FF,8/16/2019,88.9,1.8014,5.3092,Adam Kolarek,588751,592473,null,foul,,,,,12,null,R,R,L,ATL,LAD,S,null,null,0,0,2019,1.1406,1.1405,1.1723,2.9846,null,null,null,0,6,Bot,null,null,,,669257,,190817_011508,-3.887,-129.3805,-2.0245,13.4922,26.3506,-19.2861,3.1738,1.55,null,null,null,88.63,2141,6.06,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.4396,null,null,null,null,null,null,null,49,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/16/2019,88.8,2.6686,3.8073,Adam Kolarek,542364,592473,field_out,hit_into_play,,,,,6,"Rafael Ortega grounds out softly, pitcher Adam Kolarek to first baseman Edwin Rios.  ",R,L,L,ATL,LAD,X,1,ground_ball,1,1,2019,1.379,-0.4146,0.418,2.3417,null,518626,435263,2,5,Bot,132.06,182.83,,,669257,,190817_010132,-8.2412,-128.9501,3.2527,16.7693,24.8771,-37.5905,3.2846,1.51,5,54.7,-26.1,88.121,2088,5.817,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.6823,0.066,0.047,0,1,0,0,1,43,3,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/16/2019,87.9,2.9086,3.9083,Adam Kolarek,542364,592473,null,foul,,,,,8,null,R,L,L,ATL,LAD,S,null,null,1,0,2019,1.2839,-0.5775,0.2134,1.9355,null,518626,435263,2,5,Bot,null,null,,,669257,,190817_010101,-9.0785,-127.6172,2.4766,15.6662,24.5479,-39.1291,3.3625,1.51,null,null,null,87.464,2086,5.994,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.5053,null,null,null,null,null,null,null,43,2,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/16/2019,87.4,2.87,3.9083,Adam Kolarek,542364,592473,null,ball,,,,,13,null,R,L,L,ATL,LAD,B,null,null,0,0,2019,1.3739,-0.1941,-0.5741,1.2065,null,518626,435263,2,5,Bot,null,null,,,669257,,190817_010041,-11.0133,-126.8659,0.0122,16.8385,23.8634,-34.4739,3.17,1.51,null,null,null,87.093,1947,6.052,567227,592473,669257,621458,571970,457759,608369,607461,641355,592626,54.4476,null,null,null,null,null,null,null,43,1,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,8/15/2019,89.6,2.7701,3.9651,Adam Kolarek,621446,592473,field_out,hit_into_play,,,,,8,"Lewis Brinson grounds out, third baseman Russell Martin to first baseman Edwin Rios.  ",R,R,L,MIA,LAD,X,5,ground_ball,3,2,2019,1.4567,-0.0601,0.0269,2.2502,null,null,595751,2,8,Bot,101.82,164.31,,,669257,,190815_225726,-9.8103,-130.008,1.917,18.5315,27.3603,-33.4765,3.7392,1.864,67,91.9,2.5,89.305,2068,6.275,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.2248,0.46,0.416,0,1,0,0,4,81,6,Sinker,13,7,13,7,7,13,13,7,Strategic,Standard
FF,8/15/2019,89.9,1.8008,5.242,Adam Kolarek,621446,592473,null,ball,,,,,11,null,R,R,L,MIA,LAD,B,null,null,2,2,2019,1.269,0.8829,-1.1566,3.4513,null,null,595751,2,8,Bot,null,null,,,669257,,190815_225702,-10.1621,-130.6196,-0.3345,16.9443,28.1806,-22.0313,3.8572,1.9241,null,null,null,90.601,2090,6.855,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,53.6449,null,null,null,null,null,null,null,81,5,4-Seam Fastball,13,7,13,7,7,13,13,7,Strategic,Standard
CH,8/15/2019,81.8,2.3715,4.1727,Adam Kolarek,621446,592473,null,swinging_strike,,,,,9,null,R,R,L,MIA,LAD,S,null,null,2,1,2019,1.7271,-0.3456,0.6026,1.8807,null,null,595751,2,8,Bot,null,null,,,669257,,190815_225637,-7.3616,-118.9134,2.1366,17.8907,24.4127,-36.112,3.7422,1.8677,null,null,null,81.798,2198,6.503,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,53.9963,null,null,null,null,null,null,null,81,4,Changeup,13,7,13,7,7,13,13,7,Strategic,Standard
FF,8/15/2019,90.4,1.7443,5.3703,Adam Kolarek,621446,592473,null,ball,,,,,11,null,R,R,L,MIA,LAD,B,null,null,1,1,2019,1.0772,1.2617,-0.2644,3.9068,null,null,595751,2,8,Bot,null,null,,,669257,,190815_225615,-7.4243,-131.6089,-0.4431,14.3133,28.1744,-17.3672,3.6871,1.8996,null,null,null,91.329,2131,6.844,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,53.6554,null,null,null,null,null,null,null,81,3,4-Seam Fastball,13,7,13,7,7,13,13,7,Strategic,Standard
CH,8/15/2019,82.1,2.5244,4.0227,Adam Kolarek,621446,592473,null,ball,,,,,14,null,R,R,L,MIA,LAD,B,null,null,0,1,2019,1.7024,-0.1896,0.8801,1.2927,null,null,595751,2,8,Bot,null,null,,,669257,,190815_225554,-7.0139,-119.3298,0.7824,17.611,24.2171,-34.3626,3.8309,1.9542,null,null,null,81.898,2156,6.341,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.1581,null,null,null,null,null,null,null,81,2,Changeup,13,7,13,7,7,13,13,7,Strategic,Standard
SI,8/15/2019,89.1,2.713,4.0137,Adam Kolarek,621446,592473,null,called_strike,,,,,9,null,R,R,L,MIA,LAD,S,null,null,0,0,2019,1.5105,-0.1925,0.6847,2.3556,null,null,595751,2,8,Bot,null,null,,,669257,,190815_225538,-8.1682,-129.5471,2.3832,18.7434,27.4222,-35.0613,3.8225,1.888,null,null,null,89.154,2047,6.398,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.1014,null,null,null,null,null,null,null,81,1,Sinker,13,7,13,7,7,13,13,7,Standard,Standard
CH,8/15/2019,80.8,2.6257,3.9171,Adam Kolarek,595751,592473,single,hit_into_play_no_out,,,,,7,Jorge Alfaro singles on a ground ball to left fielder Matt Beaty.  ,R,R,L,MIA,LAD,X,7,ground_ball,0,1,2019,1.6184,-0.5846,-0.3748,1.9241,null,null,null,2,8,Bot,86.68,97.68,,,669257,,190815_225501,-9.7444,-117.1965,3.3997,16.7935,23.5152,-38.4442,3.43,1.7531,null,90.3,-17.3,80.419,2143,6.347,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.1529,0.16,0.16,0.9,1,1,0,2,80,2,Changeup,13,7,13,7,7,13,13,7,Standard,Standard
SI,8/15/2019,89.3,2.9006,3.9532,Adam Kolarek,595751,592473,null,foul,,,,,14,null,R,R,L,MIA,LAD,S,null,null,0,0,2019,1.6801,-0.1796,0.9165,2.0743,null,null,null,2,8,Bot,null,null,,,669257,,190815_225414,-8.3594,-129.6992,1.7841,20.5897,27.3085,-34.7883,3.4823,1.6645,183,75,20.3,88.914,2218,6.17,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.3299,null,null,null,null,null,null,null,80,1,Sinker,13,7,13,7,7,13,13,7,Standard,Standard
SI,8/15/2019,89.1,2.9861,3.9859,Adam Kolarek,434158,592473,field_out,hit_into_play,,,,,6,"Curtis Granderson grounds out, shortstop Corey Seager to first baseman Edwin Rios.  ",R,L,L,MIA,LAD,X,6,ground_ball,1,1,2019,1.522,-0.3827,0.6355,2.443,null,null,null,1,8,Bot,115.15,158.25,,,669257,,190815_225333,-8.8697,-129.3564,3.0235,18.7414,26.3013,-37.2725,3.1961,1.59,8,71.8,-16,88.605,2111,6.052,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.4479,0.063,0.056,0,1,0,0,2,79,3,Sinker,13,7,13,7,7,13,13,7,Infield shift,Standard
SL,8/15/2019,76.9,2.8319,4.3017,Adam Kolarek,434158,592473,null,ball,,,,,13,null,R,L,L,MIA,LAD,B,null,null,0,1,2019,-0.3211,0.4824,-1.6482,1.9116,null,null,null,1,8,Bot,null,null,,,669257,,190815_225306,-8.8381,-111.6537,1.0072,-1.2382,17.9899,-28.5495,3.2345,1.5357,null,null,null,76.494,null,5.885,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.6147,null,null,null,null,null,null,null,79,2,Slider,13,7,13,7,7,13,13,7,Infield shift,Standard
SI,8/15/2019,88.4,2.9897,4.0527,Adam Kolarek,434158,592473,null,called_strike,,,,,9,null,R,L,L,MIA,LAD,S,null,null,0,0,2019,1.6575,-0.4308,0.2796,2.1074,null,null,null,1,8,Bot,null,null,,,669257,,190815_225250,-9.9707,-128.2505,2.2468,20.2154,26.4274,-37.5816,3.2646,1.6543,null,null,null,87.916,2140,6.143,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.3561,null,null,null,null,null,null,null,79,1,Sinker,13,7,13,7,7,13,13,7,Infield shift,Standard
SI,8/15/2019,89.1,2.821,3.849,Adam Kolarek,516770,592473,field_out,hit_into_play,,,,,14,"Starlin Castro grounds out, third baseman Russell Martin to first baseman Edwin Rios.  ",R,R,L,MIA,LAD,X,5,ground_ball,0,0,2019,1.5658,-0.2746,0.6402,1.1854,null,null,null,0,8,Bot,108.48,163.09,,,669257,,190815_225216,-8.4903,-129.4319,0.0584,19.0486,26.5817,-35.4583,3.5505,1.7927,4,68.1,-15.9,88.28,2025,5.836,567422,592473,669257,621458,571970,431145,608369,607461,572041,641355,54.6639,0.053,0.053,0,1,0,0,2,78,1,Sinker,13,7,13,7,7,13,13,7,Standard,Strategic
SI,8/9/2019,89.6,3.0085,3.7465,Adam Kolarek,444482,592473,strikeout,swinging_strike,,,,,6,David Peralta strikes out swinging.  ,R,L,L,LAD,ARI,S,2,null,3,2,2019,1.5642,-0.3975,0.3537,2.3876,null,null,null,0,8,Top,null,null,,,669257,,190810_042701,-9.8732,-130.0564,3.4935,19.8497,26.3017,-37.6202,3.46,1.63,null,null,null,89.761,2290,6.446,565860,592473,669257,643603,571970,457759,608369,502117,572041,641355,54.0539,null,null,0,1,0,0,null,57,6,Sinker,2,0,0,2,0,2,0,2,Standard,Standard
SI,8/9/2019,89.1,3.0128,3.8744,Adam Kolarek,444482,592473,null,swinging_strike,,,,,14,null,R,L,L,LAD,ARI,S,null,null,3,1,2019,1.3902,-0.22,0.9237,2.1095,null,null,null,0,8,Top,null,null,,,669257,,190810_042641,-8.0413,-129.5599,2.1217,17.2787,25.0788,-35.2731,3.46,1.63,null,null,null,89.353,2215,6.321,565860,592473,669257,643603,571970,457759,608369,502117,572041,641355,54.1782,null,null,null,null,null,null,null,57,5,Sinker,2,0,0,2,0,2,0,2,Standard,Standard
SI,8/9/2019,89.9,3.0411,3.7908,Adam Kolarek,444482,592473,null,called_strike,,,,,8,null,R,L,L,LAD,ARI,S,null,null,3,0,2019,1.3689,-0.2067,0.0736,1.9217,null,null,null,0,8,Top,null,null,,,669257,,190810_042623,-10.2163,-130.6262,1.7443,17.6826,25.1718,-35.0843,3.4356,1.6278,null,null,null,90.021,2311,6.254,565860,592473,669257,643603,571970,457759,608369,502117,572041,641355,54.2456,null,null,null,null,null,null,null,57,4,Sinker,2,0,0,2,0,2,0,2,Standard,Standard
SI,8/9/2019,88.4,3.1113,3.7596,Adam Kolarek,444482,592473,null,ball,,,,,14,null,R,L,L,LAD,ARI,B,null,null,2,0,2019,1.2893,-0.2693,1.0136,2.3352,null,null,null,0,8,Top,null,null,,,669257,,190810_042605,-7.8244,-128.5446,3.1282,15.9126,23.933,-35.963,3.4842,1.6793,null,null,null,88.985,2245,6.464,565860,592473,669257,643603,571970,457759,608369,502117,572041,641355,54.0356,null,null,null,null,null,null,null,57,3,Sinker,2,0,0,2,0,2,0,2,Standard,Standard
SI,8/9/2019,89.4,3.1874,3.6779,Adam Kolarek,444482,592473,null,ball,,,,,14,null,R,L,L,LAD,ARI,B,null,null,1,0,2019,1.3764,-0.3785,1.1836,1.9938,null,null,null,0,8,Top,null,null,,,669257,,190810_042547,-7.775,-129.8978,2.6222,17.062,25.7616,-37.1759,3.5571,1.7035,null,null,null,89.202,2252,6.13,565860,592473,669257,643603,571970,457759,608369,502117,572041,641355,54.3696,null,null,null,null,null,null,null,57,2,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic
SI,8/9/2019,89.5,2.9656,3.8959,Adam Kolarek,444482,592473,null,ball,,,,,14,null,R,L,L,LAD,ARI,B,null,null,0,0,2019,1.4361,-0.1968,1.7998,2.15,null,null,null,0,8,Top,null,null,,,669257,,190810_042530,-5.8497,-130.1502,2.09,17.4043,26.6957,-35.0459,3.4599,1.7035,null,null,null,89.22,2252,6.102,565860,592473,669257,643603,571970,457759,608369,502117,572041,641355,54.3978,null,null,null,null,null,null,null,57,1,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic
FF,8/7/2019,91.6,1.8325,5.333,Adam Kolarek,543939,592473,walk,ball,,,,,12,Kolten Wong walks.   Matt Carpenter to 2nd.  ,R,L,L,LAD,STL,B,null,null,3,2,2019,0.8456,1.03,0.574,3.5866,null,null,572761,2,6,Top,null,null,,,431145,,190807_204953,-5.1124,-133.5454,-0.8629,11.4109,27.7992,-19.5711,3.14,1.4877,null,null,null,92.969,2218,6.924,565859,592473,431145,621458,571970,457759,608369,607461,641355,592626,53.5757,null,null,0.7,1,0,0,null,43,9,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,8/7/2019,89.3,2.7945,3.7636,Adam Kolarek,543939,592473,null,foul,,,,,12,null,R,L,L,LAD,STL,S,null,null,3,2,2019,1.4089,-0.4638,0.9824,2.407,null,null,572761,2,6,Top,null,null,,,431145,,190807_204925,-7.4023,-129.801,3.6353,17.413,26.1775,-38.3591,3.14,1.5,10,80.1,-13,89.299,2166,6.268,565859,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.2314,null,null,null,null,null,null,null,43,8,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
FF,8/7/2019,91.4,1.879,5.2559,Adam Kolarek,543939,592473,null,foul,,,,,13,null,R,L,L,LAD,STL,S,null,null,3,2,2019,1.0329,1.0248,-0.9402,1.9341,null,null,572761,2,6,Top,null,null,,,431145,,190807_204901,-9.4582,-132.9945,-4.8441,14.3566,25.1061,-18.9543,3.14,1.5,null,null,null,92.742,2223,6.823,565859,592473,431145,621458,571970,457759,608369,607461,641355,592626,53.6762,null,null,null,null,null,null,null,43,7,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,8/7/2019,90.2,2.8843,3.6928,Adam Kolarek,543939,592473,null,foul,,,,,6,null,R,L,L,LAD,STL,S,null,null,3,2,2019,1.3322,-0.1564,0.6838,2.2106,null,null,572761,2,6,Top,null,null,,,431145,,190807_204839,-8.3111,-131.2079,2.5588,17.0987,25.2043,-34.679,3.14,1.5,null,null,null,90.646,2060,6.375,565859,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.1245,null,null,null,null,null,null,null,43,6,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SI,8/7/2019,89,3.0118,3.6928,Adam Kolarek,543939,592473,null,ball,,,,,14,null,R,L,L,LAD,STL,B,null,null,2,2,2019,1.3036,-0.2906,1.405,1.5537,null,null,572761,2,6,Top,null,null,,,431145,,190807_204817,-6.5971,-129.4775,1.3412,15.836,25.2043,-35.8959,3.14,1.4018,null,null,null,88.749,2132,5.995,565859,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.5045,null,null,null,null,null,null,null,43,5,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SL,8/7/2019,75.4,2.6741,3.929,Adam Kolarek,543939,592473,null,blocked_ball,,,,,13,null,R,L,L,LAD,STL,B,null,null,1,2,2019,-0.8465,0.2101,-1.197,0.4363,null,null,572761,2,6,Top,null,null,,,431145,,190807_204754,-6.4851,-109.5094,-0.501,-5.5512,18.5153,-30.6838,3.14,1.4647,null,null,null,74.406,2107,5.563,565859,592473,431145,621458,571970,457759,608369,607461,641355,592626,54.9365,null,null,null,null,null,null,null,43,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard
