pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,9/25/2019,90.5,-1.2415,6.2745,Zack Greinke,553882,425844,null,called_strike,,,,,5,null,R,L,R,SEA,HOU,S,null,null,0,0,2019,-0.2085,1.4666,-0.0079,2.3443,null,null,null,1,8,Bot,null,null,,,455139,,190926_041407,3.4847,-131.6146,-6.9318,-3.0692,25.2251,-14.1705,3.4635,1.56,null,null,null,90.147,2482,5.889,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.6108,null,null,null,null,null,null,null,55,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard
SL,9/25/2019,87.7,-1.1965,6.3213,Zack Greinke,641786,425844,field_out,hit_into_play,,,,,9,"Kyle Lewis grounds out, shortstop Alex Bregman to first baseman Yuli Gurriel.  ",R,R,R,SEA,HOU,X,6,ground_ball,2,2,2019,0.1774,0.7813,0.5831,1.8293,null,null,null,0,8,Bot,115.85,150.17,,,455139,,190926_041328,3.8812,-127.4625,-6.2308,1.1576,23.8947,-22.9398,3.4,1.69,73,95.3,3.6,86.574,2567,5.442,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.0572,0.547,0.501,0,1,0,0,4,54,5,Slider,0,2,0,2,2,0,0,2,Standard,Standard
FT,9/25/2019,91.1,-1.1111,6.2527,Zack Greinke,641786,425844,null,ball,,,,,14,null,R,R,R,SEA,HOU,B,null,null,1,2,2019,-1.0386,1.2887,0.3563,1.0036,null,null,null,0,8,Bot,null,null,,,455139,,190926_041304,5.7952,-132.269,-9.8951,-13.1604,25.986,-15.5381,3.5475,1.69,null,null,null,90.36,2436,5.785,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.7144,null,null,null,null,null,null,null,54,4,2-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
SL,9/25/2019,86,-0.9668,6.3771,Zack Greinke,641786,425844,null,ball,,,,,14,null,R,R,R,SEA,HOU,B,null,null,0,2,2019,0.314,0.393,0.8929,0.1418,null,null,null,0,8,Bot,null,null,,,455139,,190926_041242,3.7317,-124.984,-9.2191,2.5656,21.9437,-26.7501,3.5085,1.69,null,null,null,85.065,2523,5.467,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.0328,null,null,null,null,null,null,null,54,3,Slider,0,2,0,2,2,0,0,2,Standard,Standard
CU,9/25/2019,68.5,-1.2069,6.2287,Zack Greinke,641786,425844,null,swinging_strike,,,,,14,null,R,R,R,SEA,HOU,S,null,null,0,1,2019,1.3062,-0.931,0.8953,1.4183,null,null,null,0,8,Bot,null,null,,,455139,,190926_041222,1.9183,-99.5808,0.1876,7.9615,16.2882,-38.3941,3.4073,1.69,null,null,null,66.782,2399,4.964,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.535,null,null,null,null,null,null,null,54,2,Curveball,0,2,0,2,2,0,0,2,Standard,Standard
FF,9/25/2019,90,-1.2182,6.33,Zack Greinke,641786,425844,null,swinging_strike,,,,,5,null,R,R,R,SEA,HOU,S,null,null,0,0,2019,-0.2351,1.6431,-0.08,2.4017,null,null,null,0,8,Bot,null,null,,,455139,,190926_041203,3.2853,-130.8671,-7.1702,-3.3175,25.7436,-12.3177,3.468,1.69,null,null,null,89.527,2333,5.887,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.6128,null,null,null,null,null,null,null,54,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
EP,9/25/2019,63.6,-0.9318,6.31,Zack Greinke,572122,425844,strikeout,swinging_strike,,,,,7,Kyle Seager strikes out swinging.  ,R,L,R,SEA,HOU,S,2,null,1,2,2019,1.1147,-0.8627,-0.3522,1.6776,null,null,null,2,7,Bot,null,null,,,455139,,190926_040339,-0.5354,-92.2168,1.569,6.0653,14.5677,-37.3695,3.29,1.53,null,null,null,61.431,2223,4.682,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.8172,null,null,0,1,0,0,null,50,4,Eephus,0,2,0,2,2,0,0,2,Infield shift,Standard
SL,9/25/2019,87.9,-1.1832,6.3269,Zack Greinke,572122,425844,null,foul,,,,,8,null,R,L,R,SEA,HOU,S,null,null,1,1,2019,0.5115,0.6354,0.1414,1.9626,null,null,null,2,7,Bot,null,null,,,455139,,190926_040301,2.1512,-127.8142,-5.6826,5.0509,24.6431,-24.5316,3.29,1.53,171,64.7,48,86.797,2535,5.484,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.0153,null,null,null,null,null,null,null,50,3,Slider,0,2,0,2,2,0,0,2,Infield shift,Standard
FF,9/25/2019,91.1,-1.3928,6.2951,Zack Greinke,572122,425844,null,ball,,,,,11,null,R,L,R,SEA,HOU,B,null,null,0,1,2019,-0.4549,1.4662,-1.8584,2.9976,null,null,null,2,7,Bot,null,null,,,455139,,190926_040240,-0.2188,-132.4992,-5.3916,-5.1902,26.9452,-14.4476,3.3375,1.53,null,null,null,90.073,2308,5.579,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.9203,null,null,null,null,null,null,null,50,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard
CH,9/25/2019,88,-1.3426,6.2569,Zack Greinke,572122,425844,null,called_strike,,,,,5,null,R,L,R,SEA,HOU,S,null,null,0,0,2019,-1.1132,0.3957,0.1215,2.3134,null,null,null,2,7,Bot,null,null,,,455139,,190926_040220,5.77,-127.995,-4.274,-13.2078,24.4609,-27.2752,3.3769,1.53,null,null,null,87.588,2049,5.889,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.6104,null,null,null,null,null,null,null,50,1,Changeup,0,2,0,2,2,0,0,2,Infield shift,Standard
