pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SL,8/5/2019,77.8,2.7536,4.7347,Alex Claudio,624428,592222,null,ball,,,,,13,null,R,L,L,PIT,MIL,B,null,null,0,1,2019,-0.5778,0.0913,-3.281,1.0163,null,null,570481,2,7,Bot,null,null,,,518735,,190806_012625,-11.6802,-112.6548,-1.1468,-2.6382,20.5886,-31.4706,3.1939,1.477,null,null,null,76.295,2335,5.49,566233,592222,518735,519346,669374,519058,606115,663757,456715,592885,55.0096,null,null,null,null,null,null,null,60,2,Slider,3,5,3,5,5,3,3,5,Infield shift,Standard
SL,8/5/2019,76.6,2.9441,4.7106,Alex Claudio,624428,592222,null,called_strike,,,,,7,null,R,L,L,PIT,MIL,S,null,null,0,0,2019,-0.6483,-0.0052,-0.3386,1.5522,null,null,570481,2,7,Bot,null,null,,,518735,,190806_012605,-5.6808,-111.2057,0.41,-4.0593,21.3381,-32.5856,3.17,1.46,null,null,null,74.776,2289,5.231,566233,592222,518735,519346,669374,519058,606115,663757,456715,592885,55.2682,null,null,null,null,null,null,null,60,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard
SI,8/4/2019,88.4,2.9704,4.4558,Alex Claudio,664023,592222,strikeout,swinging_strike,,,,,13,Ian Happ strikes out swinging.  ,R,R,L,CHC,MIL,S,2,null,0,2,2019,1.4796,-0.4164,-0.321,1.3088,null,605170,623520,2,7,Bot,null,null,,,518735,,190804_205900,-10.7629,-128.2328,-0.7846,17.8784,23.3663,-36.7441,3.5857,1.6933,null,null,null,87.104,2062,5.378,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.1212,null,null,0,1,0,0,null,64,3,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
CH,8/4/2019,76.6,2.7196,4.7272,Alex Claudio,664023,592222,null,swinging_strike,,,,,13,null,R,R,L,CHC,MIL,S,null,null,0,1,2019,1.6542,0.0241,-0.6026,1.2105,null,605170,623520,2,7,Bot,null,null,,,518735,,190804_205833,-9.8487,-111.0199,-0.4155,15.2299,19.3879,-32.1344,3.5623,1.6466,null,null,null,75.896,2170,5.945,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.5547,null,null,null,null,null,null,null,64,2,Changeup,7,1,7,1,1,7,7,1,Standard,Standard
CH,8/4/2019,75.5,2.8268,4.6766,Alex Claudio,664023,592222,null,called_strike,,,,,2,null,R,R,L,CHC,MIL,S,null,null,0,0,2019,1.1826,0.3114,-0.2716,3.2991,null,605170,623520,2,7,Bot,null,null,,,518735,,190804_205810,-8.3363,-109.6295,3.5418,10.5792,15.6645,-30.4166,3.4693,1.6001,null,null,null,74.851,1708,5.506,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.9937,null,null,null,null,null,null,null,64,1,Changeup,7,1,7,1,1,7,7,1,Standard,Standard
CH,8/4/2019,79,2.8155,4.6974,Alex Claudio,623520,592222,single,hit_into_play_score,,,,,14,David Bote singles on a ground ball to right fielder Christian Yelich.   Kyle Schwarber scores.    Victor Caratini to 2nd.  ,R,R,L,CHC,MIL,X,9,ground_ball,0,0,2019,1.5728,-0.213,1.2096,1.7854,656941,null,605170,2,7,Bot,152.33,111.51,,,518735,,190804_205732,-6.2666,-114.9499,0.7281,14.7482,18.0381,-34.3644,3.446,1.6469,38,96.1,0.2,78.59,2181,5.664,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.8355,0.36,0.347,0.9,1,1,0,2,63,1,Changeup,6,1,6,1,1,6,6,1,Standard,Standard
SI,8/4/2019,87,2.635,4.4517,Alex Claudio,643393,592222,sac_fly,hit_into_play_score,,,,,8,Tony Kemp out on a sacrifice fly to center fielder Ben Gamel.   Javier Baez scores.    Kyle Schwarber to 3rd.  ,R,L,L,CHC,MIL,X,8,line_drive,0,1,2019,1.244,-0.3936,0.0812,1.9857,595879,656941,605170,1,7,Bot,130.24,48.16,,,518735,,190804_205642,-8.4222,-126.3553,0.9363,14.4894,21.5726,-36.6833,3.1427,1.4833,356,99,23.3,86.034,1966,5.417,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.0827,0.497,0.711,0,1,0,0,5,62,2,Sinker,5,1,5,1,1,5,5,1,Strategic,Standard
CH,8/4/2019,76.3,2.5474,4.7121,Alex Claudio,643393,592222,null,foul,,,,,8,null,R,L,L,CHC,MIL,S,null,null,0,0,2019,1.4686,-0.2417,-0.149,1.6288,595879,656941,605170,1,7,Bot,null,null,,,518735,,190804_205609,-8.2855,-110.8491,1.0122,13.5527,19.8966,-34.5611,3.1427,1.4762,143,64.5,59.1,76.133,2262,6.267,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.2327,null,null,null,null,null,null,null,62,1,Changeup,5,1,5,1,1,5,5,1,Strategic,Standard
SI,8/4/2019,87.7,2.8281,4.4731,Alex Claudio,605170,592222,walk,ball,,,,,14,Victor Caratini walks.   Javier Baez to 3rd.    Kyle Schwarber to 2nd.  ,R,R,L,CHC,MIL,B,null,null,3,2,2019,1.3531,-0.5725,1.4417,1.4023,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205438,-5.9719,-127.5002,-0.1531,15.5751,25.9255,-38.4723,3.1425,1.5064,null,null,null,86.488,1939,5.541,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.958,null,null,0.7,1,0,0,null,61,7,Sinker,5,1,5,1,1,5,5,1,Standard,Standard
CH,8/4/2019,74.4,2.7805,4.6785,Alex Claudio,605170,592222,null,blocked_ball,,,,,13,null,R,R,L,CHC,MIL,B,null,null,2,2,2019,1.4657,-0.0637,-0.9911,0.585,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205409,-10.1141,-107.7678,-0.9573,13.0096,19.6355,-32.7391,3.2125,1.5297,null,null,null,73.276,2194,5.808,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.6911,null,null,null,null,null,null,null,61,6,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
CH,8/4/2019,70.5,2.8005,4.6696,Alex Claudio,605170,592222,null,foul,,,,,9,null,R,R,L,CHC,MIL,S,null,null,2,2,2019,1.5697,0.0961,0.6242,1.4297,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205325,-6.7716,-102.3874,1.1439,12.0421,15.9142,-31.8935,3.1191,1.483,125,54.1,31,70.288,2070,6.1,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.3992,null,null,null,null,null,null,null,61,5,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
CH,8/4/2019,76,2.7386,4.63,Alex Claudio,605170,592222,null,ball,,,,,14,null,R,R,L,CHC,MIL,B,null,null,1,2,2019,1.4809,0.0421,0.3328,0.8683,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205258,-7.5836,-110.443,-0.9108,13.2585,18.3199,-31.9022,3.166,1.5768,null,null,null,75.611,2055,5.926,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.5731,null,null,null,null,null,null,null,61,4,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
SI,8/4/2019,87.5,2.7253,4.427,Alex Claudio,605170,592222,null,swinging_strike,,,,,9,null,R,R,L,CHC,MIL,S,null,null,1,1,2019,1.2697,-0.6134,0.7434,1.8738,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205221,-7.1228,-127.0548,1.1515,14.6569,24.9134,-39.0674,3.236,1.5768,null,null,null,85.785,1930,5.208,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.2913,null,null,null,null,null,null,null,61,3,Sinker,5,1,5,1,1,5,5,1,Standard,Standard
SI,8/4/2019,87.8,2.9584,4.4709,Alex Claudio,605170,592222,null,ball,,,,,14,null,R,R,L,CHC,MIL,B,null,null,0,1,2019,1.3235,-0.5912,1.9125,1.8968,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205201,-5.0575,-127.5399,1.0435,14.9689,25.9068,-38.8789,3.2594,1.6558,null,null,null,86.148,1953,5.3,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.1991,null,null,null,null,null,null,null,61,2,Sinker,5,1,5,1,1,5,5,1,Standard,Standard
CH,8/4/2019,76,2.8779,4.7164,Alex Claudio,605170,592222,null,foul,,,,,8,null,R,R,L,CHC,MIL,S,null,null,0,0,2019,1.483,-0.0544,0.0065,1.455,null,595879,656941,1,7,Bot,null,null,,,518735,,190804_205136,-8.4614,-110.2818,0.354,13.2933,19.5757,-32.9218,3.1194,1.53,98,57.2,18,74.861,2179,5.602,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.8979,null,null,null,null,null,null,null,61,1,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
SI,8/4/2019,86.3,3.0209,4.3986,Alex Claudio,656941,592222,hit_by_pitch,hit_by_pitch,,,,,14,Kyle Schwarber hit by pitch.    Javier Baez to 2nd.  ,R,L,L,CHC,MIL,B,null,null,1,1,2019,1.1254,-0.8435,1.7116,0.664,null,null,595879,1,7,Bot,null,null,,,518735,,190804_205030,-5.2661,-125.4782,-1.0219,12.6388,23.5125,-40.9496,3.1894,1.4599,null,null,null,85.45,1984,5.62,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.8795,null,null,0.7,1,0,0,null,60,3,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
CH,8/4/2019,75,2.9566,4.605,Alex Claudio,656941,592222,null,ball,,,,,14,null,R,L,L,CHC,MIL,B,null,null,0,1,2019,1.5794,0.0255,1.2922,1.6339,null,null,595879,1,7,Bot,null,null,,,518735,,190804_205005,-6.1491,-108.9553,0.9744,13.5005,18.737,-32.3686,3.376,1.6936,null,null,null,74.546,2226,5.998,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.5015,null,null,null,null,null,null,null,60,2,Changeup,5,1,5,1,1,5,5,1,Infield shift,Standard
CH,8/4/2019,74.7,2.7766,4.7499,Alex Claudio,656941,592222,null,called_strike,,,,,9,null,R,L,L,CHC,MIL,S,null,null,0,0,2019,1.5584,-0.4048,0.5002,1.61,null,null,595879,1,7,Bot,null,null,,,518735,,190804_204925,-7.253,-108.3685,1.4073,13.2476,18.1813,-35.7746,3.5157,1.7167,null,null,null,73.78,2157,5.682,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.8177,null,null,null,null,null,null,null,60,1,Changeup,5,1,5,1,1,5,5,1,Infield shift,Standard
CH,8/4/2019,77.5,2.6798,4.6657,Alex Claudio,595879,592222,force_out,hit_into_play,,,,,9,"Javier Baez grounds into a force out, second baseman Mike Moustakas to shortstop Orlando Arcia.   Anthony Rizzo out at 2nd.    Javier Baez to 1st.  ",R,R,L,CHC,MIL,X,4,ground_ball,0,0,2019,1.5456,-0.1884,0.5738,1.9083,null,null,519203,0,7,Bot,138.69,147.6,,,518735,,190804_204819,-7.1789,-112.5546,1.3254,14.16,18.6524,-34.1968,3.4457,1.7167,32,102.2,-0.3,76.944,2325,5.804,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.6953,0.397,0.352,0,1,0,0,4,59,1,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
SI,8/4/2019,87.2,2.7649,4.5515,Alex Claudio,519203,592222,single,hit_into_play_no_out,,,,,8,Anthony Rizzo singles on a ground ball to left fielder Trent Grisham.  ,R,L,L,CHC,MIL,X,7,ground_ball,2,2,2019,1.3918,-0.4218,-0.1522,2.2473,null,null,null,0,7,Bot,90.67,127.47,,,518735,,190804_204745,-9.4883,-126.3646,1.4088,16.1709,24.116,-37.0551,3.4925,1.7401,104,97.2,3.9,85.265,2046,5.127,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.3722,0.516,0.496,0.9,1,1,0,4,58,6,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
SI,8/4/2019,86.7,2.708,4.546,Alex Claudio,519203,592222,null,foul,,,,,14,null,R,L,L,CHC,MIL,S,null,null,2,2,2019,1.1229,-0.4986,0.2822,1.7726,null,null,null,0,7,Bot,null,null,,,518735,,190804_204709,-7.8216,-125.8989,0.4654,12.9835,22.1745,-37.6448,3.6422,1.9036,null,null,null,85.374,1988,5.254,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.2457,null,null,null,null,null,null,null,58,5,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
SI,8/4/2019,86.8,2.6675,4.4673,Alex Claudio,519203,592222,null,ball,,,,,13,null,R,L,L,CHC,MIL,B,null,null,1,2,2019,1.1247,-0.5203,-1.1794,1.1249,null,null,null,0,7,Bot,null,null,,,518735,,190804_204650,-11.2597,-125.9423,-0.8217,13.7454,21.8513,-37.7025,3.446,1.717,null,null,null,86.012,1973,5.621,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.8786,null,null,null,null,null,null,null,58,4,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
CH,8/4/2019,72.5,2.7899,4.6836,Alex Claudio,519203,592222,null,foul,,,,,14,null,R,L,L,CHC,MIL,S,null,null,1,1,2019,1.4317,-0.101,1.1182,2.0617,null,null,null,0,7,Bot,null,null,,,518735,,190804_204628,-5.6917,-105.4369,2.2581,11.4536,16.2846,-33.4857,3.5392,1.8154,175,94.2,11.5,72.19,2118,5.88,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.6191,null,null,null,null,null,null,null,58,3,Changeup,5,1,5,1,1,5,5,1,Infield shift,Standard
SL,8/4/2019,77.7,2.9484,4.7259,Alex Claudio,519203,592222,null,called_strike,,,,,8,null,R,L,L,CHC,MIL,S,null,null,1,0,2019,-0.3826,-0.0668,-0.1469,1.5459,null,null,null,0,7,Bot,null,null,,,518735,,190804_204605,-5.8344,-112.8588,0.1736,-2.1908,18.9075,-33.0045,3.5607,1.6479,null,null,null,76.397,2176,5.272,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,55.2274,null,null,null,null,null,null,null,58,2,Slider,5,1,5,1,1,5,5,1,Infield shift,Standard
CH,8/4/2019,72.7,2.5881,4.771,Alex Claudio,519203,592222,null,ball,,,,,13,null,R,L,L,CHC,MIL,B,null,null,0,0,2019,1.4405,-0.2308,-2.1166,1.0149,null,null,null,0,7,Bot,null,null,,,518735,,190804_204544,-11.6519,-105.2753,0.1582,12.2046,14.0573,-34.0947,3.4926,1.6703,null,null,null,72.249,2102,5.744,565180,592222,518735,519346,519058,543768,606115,663757,592325,592885,54.7557,null,null,null,null,null,null,null,58,1,Changeup,5,1,5,1,1,5,5,1,Infield shift,Standard
CH,8/2/2019,71.1,2.9169,4.5332,Alex Claudio,575929,592222,strikeout,swinging_strike,,,,,14,Willson Contreras strikes out swinging.  ,R,R,L,CHC,MIL,S,2,null,1,2,2019,1.6344,0.012,0.9874,1.2712,595879,null,656941,2,6,Bot,null,null,,,444489,,190802_203840,-6.4357,-103.1611,1.2593,12.6253,19.1591,-32.583,3.031,1.6062,null,null,null,70.201,2226,6.009,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.4902,null,null,0,1,0,0,null,57,4,Changeup,6,1,6,1,1,6,6,1,Standard,Standard
CH,8/2/2019,77,2.8093,4.6498,Alex Claudio,575929,592222,null,swinging_strike_blocked,,,,,13,null,R,R,L,CHC,MIL,S,null,null,1,1,2019,1.7643,-0.1189,-0.2361,0.6212,595879,null,656941,2,6,Bot,null,null,,,444489,,190802_203807,-9.4943,-111.563,-1.2776,16.2143,20.466,-33.1582,3.2176,1.535,null,null,null,76.049,2284,5.884,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.6151,null,null,null,null,null,null,null,57,3,Changeup,6,1,6,1,1,6,6,1,Standard,Standard
CH,8/2/2019,78.5,2.8339,4.6982,Alex Claudio,575929,592222,null,swinging_strike,,,,,6,null,R,R,L,CHC,MIL,S,null,null,1,0,2019,1.7957,-0.0325,0.2836,2.132,595879,null,656941,2,6,Bot,null,null,,,444489,,190802_203742,-8.6734,-113.9301,1.319,16.9194,19.4914,-32.9033,3.1709,1.5064,null,null,null,77.871,2338,5.835,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.6643,null,null,null,null,null,null,null,57,2,Changeup,6,1,6,1,1,6,6,1,Standard,Standard
CH,8/2/2019,78,2.8242,4.7008,Alex Claudio,575929,592222,null,ball,,,,,13,null,R,R,L,CHC,MIL,B,null,null,0,0,2019,1.7475,-0.2034,-0.889,0.9605,595879,null,656941,2,6,Bot,null,null,,,444489,,190802_203720,-11.0035,-112.9285,-0.735,16.6955,19.8904,-33.9915,3.2412,1.6054,null,null,null,77.176,2259,5.908,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.5912,null,null,null,null,null,null,null,57,1,Changeup,6,1,6,1,1,6,6,1,Standard,Standard
SI,8/2/2019,86.6,2.7795,4.5368,Alex Claudio,656941,592222,walk,ball,,,,,14,Kyle Schwarber walks.  ,R,L,L,CHC,MIL,B,null,null,3,1,2019,1.2954,-0.2433,1.1891,2.1085,595879,null,null,2,6,Bot,null,null,,,444489,,190802_203637,-6.1832,-125.8867,0.7967,14.4502,22.8254,-35.0678,3.4511,1.7222,null,null,null,85.169,2024,5.181,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,55.3185,null,null,0.7,1,0,0,null,56,5,Sinker,6,1,6,1,1,6,6,1,Infield shift,Standard
SI,8/2/2019,86.4,2.856,4.549,Alex Claudio,656941,592222,null,ball,,,,,14,null,R,L,L,CHC,MIL,B,null,null,2,1,2019,1.4018,-0.4352,1.2224,1.7994,595879,null,null,2,6,Bot,null,null,,,444489,,190802_203615,-6.5096,-125.5217,0.4951,15.6217,24.3542,-36.9828,3.2878,1.6989,null,null,null,84.965,2020,5.354,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,55.1456,null,null,null,null,null,null,null,56,4,Sinker,6,1,6,1,1,6,6,1,Infield shift,Standard
SL,8/2/2019,78.5,2.8309,4.681,Alex Claudio,656941,592222,null,ball,,,,,13,null,R,L,L,CHC,MIL,B,null,null,1,1,2019,-0.4792,0.1619,-1.2312,2.0547,595879,null,null,2,6,Bot,null,null,,,444489,,190802_203553,-7.7602,-113.977,0.8012,-2.7586,18.7964,-31.1895,3.3811,1.6755,null,null,null,77.072,2453,5.161,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,55.3387,null,null,null,null,null,null,null,56,3,Slider,6,1,6,1,1,6,6,1,Infield shift,Standard
CH,8/2/2019,76.3,2.7194,4.6096,Alex Claudio,656941,592222,null,ball,,,,,13,null,R,L,L,CHC,MIL,B,null,null,0,1,2019,1.4895,-0.2054,-1.0985,0.5672,null,null,595879,2,6,Bot,null,null,,,444489,,190802_203515,-10.4843,-110.4637,-1.0032,13.8297,20.1482,-33.8858,3.3112,1.6288,null,null,null,75.096,2173,5.743,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.7561,null,null,null,null,null,null,null,56,2,Changeup,6,1,6,1,1,6,6,1,Infield shift,Standard
SL,8/2/2019,77.9,2.9497,4.6989,Alex Claudio,656941,592222,null,called_strike,,,,,8,null,R,L,L,CHC,MIL,S,null,null,0,0,2019,-0.6279,0.3846,-0.15,2.1543,null,null,595879,2,6,Bot,null,null,,,444489,,190802_203453,-5.4216,-113.0783,0.7522,-4.181,20.4871,-29.4244,3.4977,1.7456,null,null,null,76.103,2338,5.109,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,55.391,null,null,null,null,null,null,null,56,1,Slider,6,1,6,1,1,6,6,1,Infield shift,Standard
CH,8/2/2019,73.6,2.9497,4.7067,Alex Claudio,595879,592222,force_out,hit_into_play_score,,,,,9,"Javier Baez grounds into a force out, shortstop Orlando Arcia to second baseman Keston Hiura.   Nicholas Castellanos scores.    Anthony Rizzo out at 2nd.    Javier Baez to 1st.  ",R,R,L,CHC,MIL,X,6,ground_ball,1,0,2019,1.478,0.0521,0.5746,2.2967,592206,null,519203,1,6,Bot,111.43,154.27,,,444489,,190802_203404,-7.3099,-106.9839,2.2488,12.4514,16.5461,-32.3286,3.5211,1.769,22,77,-4.3,73.528,2235,6.064,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.4355,0.121,0.098,0,1,0,0,2,55,2,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
CH,8/2/2019,75,2.7732,4.7812,Alex Claudio,595879,592222,null,ball,,,,,13,null,R,R,L,CHC,MIL,B,null,null,0,0,2019,1.7432,-0.2243,-0.5393,1.1892,592206,null,519203,1,6,Bot,null,null,,,444489,,190802_203341,-9.667,-108.506,0.2626,15.1829,20.8693,-34.2163,3.5211,1.769,null,null,null,73.369,2202,5.613,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.8867,null,null,null,null,null,null,null,55,1,Changeup,5,1,5,1,1,5,5,1,Standard,Standard
SI,8/2/2019,85.8,2.6819,4.6725,Alex Claudio,519203,592222,single,hit_into_play_no_out,,,,,4,Anthony Rizzo singles on a sharp line drive to left fielder Ryan Braun.   Nicholas Castellanos to 3rd.  ,R,L,L,CHC,MIL,X,7,line_drive,2,0,2019,1.4518,-0.3823,-0.6756,2.3573,null,592206,null,1,6,Bot,59,86.92,,,444489,,190802_203301,-10.5494,-124.4143,1.4625,16.5829,22.1033,-36.5404,3.6143,1.6364,244,108,10.9,84.528,2024,5.4,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,55.0996,0.903,0.95,0.9,1,1,0,5,54,3,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
SI,8/2/2019,86.2,2.7661,4.6385,Alex Claudio,519203,592222,null,ball,,,,,14,null,R,L,L,CHC,MIL,B,null,null,1,0,2019,1.5386,-0.3655,0.8481,1.5058,null,592206,null,1,6,Bot,null,null,,,444489,,190802_203218,-7.4807,-125.2234,-0.48,17.2711,24.8993,-36.0777,3.7076,1.9325,null,null,null,85.036,1932,5.593,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,54.9065,null,null,null,null,null,null,null,54,2,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
SI,8/2/2019,86.1,2.6956,4.5556,Alex Claudio,519203,592222,null,ball,,,,,14,null,R,L,L,CHC,MIL,B,null,null,0,0,2019,1.2663,-0.4496,0.3528,1.2699,null,592206,null,1,6,Bot,null,null,,,444489,,190802_203156,-7.8464,-125.0063,-0.7243,14.2881,22.3372,-36.8597,3.661,1.839,null,null,null,84.704,1918,5.253,565178,592222,444489,518735,669374,519058,606115,460075,456715,592885,55.2469,null,null,null,null,null,null,null,54,1,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
SI,7/30/2019,86.2,2.849,4.7336,Alex Claudio,621566,592222,field_out,hit_into_play,,,,,6,Matt Olson lines out sharply to first baseman Eric Thames.  ,R,L,L,OAK,MIL,X,3,line_drive,3,2,2019,1.3068,-0.3931,0.3137,2.5502,null,null,null,0,8,Bot,159.2,164.2,,,518735,,190731_043800,-8.4724,-125.096,1.7958,15.058,24.3171,-36.801,3.48,1.75,152,104.2,8.3,85.062,1882,5.619,566139,592222,518735,519346,669374,573135,606115,592325,456715,592885,54.8801,0.7,0.676,0,1,0,0,4,61,6,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
CH,7/30/2019,73.9,2.4833,4.8891,Alex Claudio,621566,592222,null,ball,,,,,13,null,R,L,L,OAK,MIL,B,null,null,2,2,2019,1.4812,-0.126,-2.4744,1.4681,null,null,null,0,8,Bot,null,null,,,518735,,190731_043733,-12.4924,-106.7207,0.6428,13.3893,19.0081,-33.4771,3.48,1.75,null,null,null,72.902,2220,6.037,566139,592222,518735,519346,669374,573135,606115,592325,456715,592885,54.4627,null,null,null,null,null,null,null,61,5,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,7/30/2019,86.1,2.7118,4.6105,Alex Claudio,621566,592222,null,ball,,,,,13,null,R,L,L,OAK,MIL,B,null,null,1,2,2019,1.4209,-0.4942,-0.2863,1.0292,null,null,null,0,8,Bot,null,null,,,518735,,190731_043711,-9.7549,-124.8076,-1.2114,16.4558,25.6757,-37.2082,3.48,1.75,null,null,null,84.652,1917,5.61,566139,592222,518735,519346,669374,573135,606115,592325,456715,592885,54.8894,null,null,null,null,null,null,null,61,4,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,7/30/2019,86.8,2.8297,4.6744,Alex Claudio,621566,592222,null,foul,,,,,9,null,R,L,L,OAK,MIL,S,null,null,1,1,2019,1.3736,-0.4755,0.3156,2.1944,null,null,null,0,8,Bot,null,null,,,518735,,190731_043636,-8.518,-125.8863,1.1647,15.7729,24.4688,-37.5453,3.48,1.75,null,null,null,85.104,1960,5.281,566139,592222,518735,519346,669374,573135,606115,592325,456715,592885,55.2187,null,null,null,null,null,null,null,61,3,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,7/30/2019,85.9,2.8414,4.6781,Alex Claudio,621566,592222,null,foul,,,,,14,null,R,L,L,OAK,MIL,S,null,null,1,0,2019,1.2672,-0.572,0.3512,1.5487,null,null,null,0,8,Bot,null,null,,,518735,,190731_043608,-8.1769,-124.6505,-0.0484,14.3428,23.9978,-38.1868,3.48,1.75,null,null,null,84.266,1887,5.28,566139,592222,518735,519346,669374,573135,606115,592325,456715,592885,55.2197,null,null,null,null,null,null,null,61,2,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SL,7/30/2019,77.9,2.8889,4.8493,Alex Claudio,621566,592222,null,ball,,,,,13,null,R,L,L,OAK,MIL,B,null,null,0,0,2019,-0.6929,0.0468,-0.2706,0.9644,null,null,null,0,8,Bot,null,null,,,518735,,190731_043551,-5.4343,-113.2029,-1.4909,-4.6928,20.6237,-31.803,3.48,1.75,null,null,null,75.994,2213,4.975,566139,592222,518735,519346,669374,573135,606115,592325,456715,592885,55.524,null,null,null,null,null,null,null,61,1,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,7/27/2019,86.2,2.6658,4.4878,Alex Claudio,664023,592222,field_out,hit_into_play,,,,,9,"Ian Happ grounds out, shortstop Orlando Arcia to first baseman Jesus Aguilar.  ",R,R,L,MIL,CHC,X,6,ground_ball,0,0,2019,1.502,-0.4605,0.5836,1.7267,null,null,null,0,7,Top,111.43,159.11,,,444489,,190728_010254,-7.8121,-125.0904,0.6061,16.9894,25.3924,-37.2695,3.4,1.57,2,75.6,-36.8,85.02,1976,5.691,567607,592222,444489,542583,669374,519058,606115,460075,456715,592885,54.8088,0.047,0.04,0,1,0,0,2,47,1,Sinker,0,2,2,0,2,0,2,0,Infield shift,Standard
