pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,8/4/2019,89.6,-0.2882,5.8628,Yusmeiro Petit,500874,433589,null,called_strike,,,,,14,null,R,R,R,OAK,STL,S,null,null,0,0,2019,-0.4309,1.1663,0.8298,2.3856,null,null,null,2,6,Top,null,null,,,572863,,190804_220341,3.7629,-130.6593,-5.3409,-5.7857,22.3124,-17.4828,4.0274,1.8624,null,null,null,91.879,2082,7.123,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.3763,null,null,null,null,null,null,null,49,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard
CH,8/4/2019,82.4,-2.336,5.7375,Yusmeiro Petit,543939,433589,field_out,hit_into_play,,,,,13,Kolten Wong flies out to center fielder Mark Canha.  ,R,L,R,OAK,STL,X,8,fly_ball,0,0,2019,-0.8195,1.18,-1.0959,2.4219,null,null,null,1,6,Top,114.77,82.5,,,572863,,190804_220314,4.4993,-120.0935,-3.5141,-8.9142,19.23,-19.9665,3.74,1.82,278,80,39.6,84.077,1921,6.92,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.5794,0.018,0.02,0,1,0,0,3,48,1,Changeup,2,1,1,2,1,2,1,2,Infield shift,Standard
FC,8/4/2019,85.3,-0.6755,5.8708,Yusmeiro Petit,657557,433589,strikeout,swinging_strike,,,,,12,Paul DeJong strikes out swinging.  ,R,R,R,OAK,STL,S,2,null,3,2,2019,0.3106,0.9797,0.8373,3.5894,null,null,null,0,6,Top,null,null,,,572863,,190804_220231,2.9584,-124.4659,-1.1884,2.7972,21.4642,-21.702,3.4,1.6,null,null,null,86.753,2126,6.751,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.7481,null,null,0,1,0,0,null,47,7,Cutter,2,1,1,2,1,2,1,2,Strategic,Standard
FC,8/4/2019,85.6,-0.4806,5.878,Yusmeiro Petit,657557,433589,null,ball,,,,,14,null,R,R,R,OAK,STL,B,null,null,2,2,2019,0.1077,1.3182,1.4897,2.0585,null,null,null,0,6,Top,null,null,,,572863,,190804_220209,4.4803,-124.66,-5.5707,0.336,22.6889,-17.2366,3.4,1.6174,null,null,null,86.92,2126,6.873,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.6269,null,null,null,null,null,null,null,47,6,Cutter,2,1,1,2,1,2,1,2,Standard,Standard
CU,8/4/2019,76.5,-0.2495,6.0326,Yusmeiro Petit,657557,433589,null,foul,,,,,14,null,R,R,R,OAK,STL,S,null,null,2,2,2019,0.9071,0.1565,0.8498,1.5345,null,null,null,0,6,Top,null,null,,,572863,,190804_220143,0.6806,-111.5028,-2.8419,7.5393,18.2351,-30.5785,3.4,1.6,null,null,null,77.177,2205,6.481,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,54.0185,null,null,null,null,null,null,null,47,5,Curveball,2,1,1,2,1,2,1,2,Standard,Standard
FF,8/4/2019,90.5,-0.5295,5.8847,Yusmeiro Petit,657557,433589,null,foul,,,,,9,null,R,R,R,OAK,STL,S,null,null,2,1,2019,-0.6974,1.6304,0.317,1.9483,null,null,null,0,6,Top,null,null,,,572863,,190804_220114,3.6546,-131.6877,-7.447,-9.0113,29.4278,-11.557,3.4,1.6,null,null,null,91.071,2246,6.756,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.744,null,null,null,null,null,null,null,47,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Standard
FF,8/4/2019,89.7,-0.3889,5.8496,Yusmeiro Petit,657557,433589,null,ball,,,,,14,null,R,R,R,OAK,STL,B,null,null,1,1,2019,-0.6092,1.6089,2.0869,1.591,null,null,null,0,6,Top,null,null,,,572863,,190804_220053,7.5338,-130.347,-8.1308,-8.6381,26.0542,-11.8833,3.4,1.6841,null,null,null,90.954,2232,7.015,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.484,null,null,null,null,null,null,null,47,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard
FC,8/4/2019,84.8,-0.4093,5.8851,Yusmeiro Petit,657557,433589,null,foul,,,,,14,null,R,R,R,OAK,STL,S,null,null,1,0,2019,-0.1747,1.4101,1.1098,2.2315,null,null,null,0,6,Top,null,null,,,572863,,190804_220026,3.969,-123.6171,-5.2203,-2.5873,23.2724,-16.5111,3.4,1.6,135,74.1,70.1,86.266,2206,7.006,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.4936,null,null,null,null,null,null,null,47,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard
FC,8/4/2019,84.9,-0.4772,5.9836,Yusmeiro Petit,657557,433589,null,ball,,,,,12,null,R,R,R,OAK,STL,B,null,null,0,0,2019,-0.213,1.3528,1.0699,3.0558,null,null,null,0,6,Top,null,null,,,572863,,190804_220009,4.1297,-123.8101,-3.4526,-2.9962,21.8343,-17.3171,3.4079,1.5701,null,null,null,86.759,2221,7.094,566143,433589,572863,621566,595777,656305,543760,543257,592192,572039,53.405,null,null,null,null,null,null,null,47,1,Cutter,2,1,1,2,1,2,1,2,Standard,Standard
CU,8/3/2019,75.5,-0.6324,5.9777,Yusmeiro Petit,500874,433589,field_out,hit_into_play,,,,,5,Jose Martinez pops out to second baseman Jurickson Profar.  ,R,R,R,OAK,STL,X,4,popup,0,0,2019,1.3762,0.1849,-0.1669,3.1996,446308,null,null,2,7,Top,167.84,143.71,,,543302,,190804_040124,-1.4695,-109.9472,0.9974,11.3769,19.5698,-31.0787,3.8904,1.9887,null,80,69,75.486,2237,6.246,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,54.253,0,0,0,1,0,0,3,62,1,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
CH,8/3/2019,81.9,-2.1506,5.7936,Yusmeiro Petit,669242,433589,field_out,hit_into_play_score,,,,,1,"Tommy Edman grounds out, first baseman Matt Olson to pitcher Yusmeiro Petit.   Dexter Fowler scores.    Matt Wieters to 3rd.  ",R,L,R,OAK,STL,X,3,ground_ball,2,2,2019,-0.9075,1.4021,-0.6896,3.029,451594,446308,null,1,7,Top,148.9,158.17,,,543302,,190804_040029,5.1485,-119.3289,-2.4672,-9.8268,23.584,-18.2686,2.9812,1.4521,11,60.9,-14.8,82.791,1950,6.875,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.6242,0.074,0.062,0,1,0,0,2,61,6,Changeup,5,1,1,5,1,5,1,5,Standard,Standard
FC,8/3/2019,86.1,-2.2878,5.7332,Yusmeiro Petit,669242,433589,null,ball,,,,,13,null,R,L,R,OAK,STL,B,null,null,1,2,2019,-0.1997,1.3029,-0.6144,1.0844,451594,446308,null,1,7,Top,null,null,,,543302,,190804_035959,4.4909,-125.4169,-7.7625,-3.033,23.2887,-16.5306,2.9451,1.4251,null,null,null,88.25,2161,7.395,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.1046,null,null,null,null,null,null,null,61,5,Cutter,5,1,1,5,1,5,1,5,Standard,Standard
FF,8/3/2019,89.2,-2.0379,5.8125,Yusmeiro Petit,669242,433589,null,foul,,,,,11,null,R,L,R,OAK,STL,S,null,null,1,2,2019,-0.1976,1.4876,-0.7265,3.0897,451594,446308,null,1,7,Top,null,null,,,543302,,190804_035928,3.7073,-130.0152,-3.9344,-3.0909,28.2004,-14.2886,2.8561,1.42,195,70.4,36.6,90.413,2249,7.018,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.4819,null,null,null,null,null,null,null,61,4,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard
CH,8/3/2019,82.5,-2.3904,5.7512,Yusmeiro Petit,669242,433589,null,blocked_ball,,,,,13,null,R,L,R,OAK,STL,B,null,null,0,2,2019,-0.7327,1.5139,-1.3878,0.9794,451594,446308,null,1,7,Top,null,null,,,543302,,190804_035900,3.811,-120.0702,-7.4372,-8.0365,25.2438,-15.8487,2.9636,1.3168,null,null,null,83.51,1988,7.143,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.3569,null,null,null,null,null,null,null,61,3,Changeup,5,1,1,5,1,5,1,5,Standard,Standard
FF,8/3/2019,89.9,-2.1083,5.7938,Yusmeiro Petit,669242,433589,null,called_strike,,,,,4,null,R,L,R,OAK,STL,S,null,null,0,1,2019,-0.1123,1.502,-0.4241,2.1103,451594,446308,null,1,7,Top,null,null,,,543302,,190804_035824,4.499,-130.9854,-6.5529,-2.289,27.9461,-13.1794,3.04,1.3591,null,null,null,91.429,2245,7.166,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.3336,null,null,null,null,null,null,null,61,2,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard
FF,8/3/2019,89.3,-2.0825,5.8287,Yusmeiro Petit,669242,433589,null,called_strike,,,,,7,null,R,L,R,OAK,STL,S,null,null,0,0,2019,-0.2549,1.5848,-0.6521,1.5455,451594,446308,null,1,7,Top,null,null,,,543302,,190804_035800,4.1298,-129.9219,-8.0589,-3.8188,27.0832,-12.2798,3.0724,1.5028,null,null,null,90.545,2216,7.047,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.4527,null,null,null,null,null,null,null,61,1,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard
FC,8/3/2019,85.6,-0.7056,5.9273,Yusmeiro Petit,622168,433589,strikeout,foul_tip,,,,,3,Yairo Munoz strikes out on a foul tip.  ,R,R,R,OAK,STL,S,2,null,2,2,2019,0.0105,1.2783,0.6713,2.7431,451594,446308,null,0,7,Top,null,null,,,543302,,190804_035725,3.2569,-124.6878,-3.9234,-0.5107,23.7951,-18.0596,3.1888,1.5257,null,null,null,86.531,2208,6.713,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.7862,null,null,0,1,0,0,null,60,6,Cutter,5,1,1,5,1,5,1,5,Standard,Standard
FF,8/3/2019,90.7,-0.4414,5.9204,Yusmeiro Petit,622168,433589,null,ball,,,,,14,null,R,R,R,OAK,STL,B,null,null,1,2,2019,-0.2657,1.4201,2.4747,1.2553,451594,446308,null,0,7,Top,null,null,,,543302,,190804_035654,7.9604,-131.8381,-8.9644,-4.7485,25.9688,-13.5814,3.24,1.5622,null,null,null,91.964,2229,6.943,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.5568,null,null,null,null,null,null,null,60,5,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard
CU,8/3/2019,76.6,-0.6454,6.0221,Yusmeiro Petit,622168,433589,null,foul,,,,,5,null,R,R,R,OAK,STL,S,null,null,1,2,2019,1.0696,-0.3713,-0.1652,2.5962,451594,446308,null,0,7,Top,null,null,,,543302,,190804_035621,-0.909,-111.6014,0.3816,9.1095,18.6415,-35.5506,3.1639,1.5485,null,null,null,76.887,2178,6.268,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,54.2319,null,null,null,null,null,null,null,60,4,Curveball,5,1,1,5,1,5,1,5,Standard,Standard
CU,8/3/2019,77.9,-0.3993,5.9616,Yusmeiro Petit,622168,433589,null,ball,,,,,14,null,R,R,R,OAK,STL,B,null,null,0,2,2019,0.9647,0.2416,2.3709,-2.3515,null,451594,446308,0,7,Top,null,null,,,543302,,190804_035525,4.1778,-113.0376,-11.492,7.7491,18.9705,-28.305,3.1264,1.5196,null,null,null,78.666,null,6.803,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.6966,null,null,null,null,null,null,null,60,3,Curveball,5,1,1,5,1,5,1,5,Standard,Standard
FF,8/3/2019,89.2,-0.4847,5.9006,Yusmeiro Petit,622168,433589,null,foul,,,,,14,null,R,R,R,OAK,STL,S,null,null,0,1,2019,-0.4058,1.5479,1.4082,2.3682,null,451594,446308,0,7,Top,null,null,,,543302,,190804_035454,5.5681,-129.7056,-5.9572,-5.8826,29.5109,-13.4231,3.2689,1.5923,null,null,null,89.593,2274,6.771,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.7287,null,null,null,null,null,null,null,60,2,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard
FC,8/3/2019,84.8,-0.5468,5.9499,Yusmeiro Petit,622168,433589,null,swinging_strike,,,,,3,null,R,R,R,OAK,STL,S,null,null,0,0,2019,-0.0954,1.5311,0.6908,2.8764,null,451594,446308,0,7,Top,null,null,,,543302,,190804_035428,3.1268,-123.5974,-4.0513,-1.6042,23.9817,-15.559,3.3805,1.6303,null,null,null,85.947,2248,6.878,566142,433589,543302,621566,595777,656305,543760,543257,592192,572039,53.6219,null,null,null,null,null,null,null,60,1,Cutter,5,1,1,5,1,5,1,5,Standard,Standard
FC,7/30/2019,85.1,-0.6032,5.8609,Yusmeiro Petit,456715,433589,field_out,hit_into_play,,,,,3,Lorenzo Cain flies out to center fielder Mark Canha.  ,R,R,R,OAK,MIL,X,8,fly_ball,0,0,2019,-0.3409,1.4489,0.3681,2.9676,null,null,606115,1,8,Top,149.93,81.01,,,543302,,190731_042254,2.9861,-124.0148,-3.4331,-4.1419,25.0566,-16.648,3.24,1.66,287,83,32.2,85.593,2226,6.55,566139,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.9493,0.01,0.013,0,1,0,0,3,57,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard
CH,7/30/2019,82.2,-2.2725,5.7608,Yusmeiro Petit,592325,433589,strikeout,swinging_strike,,,,,13,Ben Gamel strikes out swinging.  ,R,L,R,OAK,MIL,S,2,null,1,2,2019,-1.0037,1.3291,-0.9631,1.559,null,null,606115,0,8,Top,null,null,,,543302,,190731_042206,5.0991,-119.7732,-5.8134,-10.9924,22.5028,-17.9515,3.2,1.53,null,null,null,84.065,1973,7.38,566139,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.1196,null,null,0,1,0,0,null,56,4,Changeup,1,0,0,1,0,1,0,1,Standard,Standard
CH,7/30/2019,80.2,-2.1688,5.8173,Yusmeiro Petit,592325,433589,null,swinging_strike,,,,,7,null,R,L,R,OAK,MIL,S,null,null,1,1,2019,-1.0338,1.4829,-0.5879,1.9064,null,null,606115,0,8,Top,null,null,,,543302,,190731_042141,5.6212,-116.8112,-4.9372,-10.8216,22.184,-17.4153,3.2,1.53,null,null,null,81.651,1830,7.238,566139,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.2614,null,null,null,null,null,null,null,56,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard
FF,7/30/2019,88.9,-2.2145,5.7459,Yusmeiro Petit,592325,433589,null,ball,,,,,13,null,R,L,R,OAK,MIL,B,null,null,0,1,2019,-0.6809,1.4163,-1.7329,2.2515,null,null,606115,0,8,Top,null,null,,,543302,,190731_042040,2.7468,-129.6321,-5.7872,-8.5861,27.5381,-14.454,3.2,1.53,null,null,null,91.151,2179,7.577,566139,433589,543302,621566,595777,656305,543760,543257,592192,640461,52.9229,null,null,null,null,null,null,null,56,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard
CH,7/30/2019,80.1,-2.3738,5.766,Yusmeiro Petit,592325,433589,null,called_strike,,,,,11,null,R,L,R,OAK,MIL,S,null,null,0,0,2019,-0.677,1.5383,-0.8657,3.2557,null,null,606115,0,8,Top,null,null,,,543302,,190731_042015,4.7445,-116.7202,-1.8917,-7.2749,21.8072,-17.47,3.2,1.53,null,null,null,81.664,1899,7.254,566139,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.2453,null,null,null,null,null,null,null,56,1,Changeup,1,0,0,1,0,1,0,1,Strategic,Standard
FC,7/30/2019,85.4,-0.8493,5.8407,Yusmeiro Petit,606115,433589,single,hit_into_play_no_out,,,,,5,Orlando Arcia singles on a sharp line drive to center fielder Mark Canha.  ,R,R,R,OAK,MIL,X,8,line_drive,0,0,2019,-0.3055,1.294,-0.0258,2.5427,null,null,null,0,8,Top,107.57,76.13,,,543302,,190731_041910,2.623,-124.5289,-4.3373,-3.7646,21.708,-17.5575,3.2,1.53,175,99,7.5,87.493,2227,7.203,566139,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.2965,0.642,0.576,0.9,1,1,0,4,55,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard
CU,7/28/2019,75.9,-0.5548,5.8156,Yusmeiro Petit,543148,433589,field_out,hit_into_play,,,,,9,Tim Federowicz lines out to third baseman Matt Chapman.  ,R,R,R,OAK,TEX,X,5,line_drive,1,2,2019,0.7657,-0.2266,0.4572,2.1401,null,null,null,2,7,Top,91.78,161.04,,,543302,,190728_222613,0.7468,-110.6038,-0.2923,6.2407,17.7338,-34.1965,3.36,1.64,144,90.6,9.5,76.593,2128,6.485,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,54.0143,0.679,0.627,0,1,0,0,4,54,4,Curveball,4,2,2,4,2,4,2,4,Standard,Standard
FC,7/28/2019,85.1,-0.7129,5.813,Yusmeiro Petit,543148,433589,null,foul,,,,,3,null,R,R,R,OAK,TEX,S,null,null,1,1,2019,-0.1469,1.3469,0.4796,2.9176,null,null,null,2,7,Top,null,null,,,543302,,190728_222525,3.1449,-124.0698,-3.3737,-2.1229,22.0624,-17.4037,3.39,1.57,187,69.2,32.5,86.726,2181,6.972,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.5273,null,null,null,null,null,null,null,54,3,Cutter,4,2,2,4,2,4,2,4,Standard,Standard
FC,7/28/2019,86.2,-0.5025,5.7861,Yusmeiro Petit,543148,433589,null,ball,,,,,14,null,R,R,R,OAK,TEX,B,null,null,0,1,2019,-0.0552,1.2332,1.8109,1.6982,null,null,null,2,7,Top,null,null,,,543302,,190728_222504,5.6724,-125.468,-6.1744,-1.5889,21.9005,-17.8699,3.39,1.57,null,null,null,87.601,2213,6.851,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.6481,null,null,null,null,null,null,null,54,2,Cutter,4,2,2,4,2,4,2,4,Standard,Standard
FC,7/28/2019,85.6,-0.6001,5.7609,Yusmeiro Petit,543148,433589,null,foul,,,,,9,null,R,R,R,OAK,TEX,S,null,null,0,0,2019,-0.2966,1.273,0.5624,1.9817,null,null,null,2,7,Top,null,null,,,543302,,190728_222439,3.4326,-124.8364,-5.4873,-3.8497,22.6727,-17.481,3.39,1.57,65,71.3,2.8,87.698,2169,7.271,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.2283,null,null,null,null,null,null,null,54,1,Cutter,4,2,2,4,2,4,2,4,Standard,Standard
FF,7/28/2019,89.5,-0.8351,5.7042,Yusmeiro Petit,592261,433589,field_out,hit_into_play,,,,,5,Delino DeShields flies out to center fielder Mark Canha.  ,R,R,R,OAK,TEX,X,8,fly_ball,1,1,2019,-0.6636,1.2648,-0.0589,2.7896,null,null,null,1,7,Top,134.22,99.75,,,543302,,190728_222411,3.3909,-130.5174,-4.0179,-8.4409,26.01,-16.7485,3.39,1.57,245,88.5,52.1,90.925,2228,6.918,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.5817,0.008,0.012,0,1,0,0,3,53,3,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard
FC,7/28/2019,85.7,-0.4345,5.7779,Yusmeiro Petit,592261,433589,null,ball,,,,,12,null,R,R,R,OAK,TEX,B,null,null,0,1,2019,-0.1249,1.3579,1.0359,3.2893,null,null,null,1,7,Top,null,null,,,543302,,190728_222336,3.8045,-124.9994,-2.5701,-2.0385,22.3374,-17.0995,3.29,1.55,null,null,null,87.687,2194,7.16,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.3399,null,null,null,null,null,null,null,53,2,Cutter,4,2,2,4,2,4,2,4,Standard,Standard
FC,7/28/2019,85.7,-0.622,5.7728,Yusmeiro Petit,592261,433589,null,foul,,,,,5,null,R,R,R,OAK,TEX,S,null,null,0,0,2019,-0.2473,1.2987,-0.2583,2.5349,null,null,null,1,7,Top,null,null,,,543302,,190728_222301,1.3829,-125.0051,-4.2528,-2.8954,19.3812,-17.5829,3.29,1.55,15,59.2,-7.6,87.553,2258,6.818,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.6815,null,null,null,null,null,null,null,53,1,Cutter,4,2,2,4,2,4,2,4,Standard,Standard
CH,7/28/2019,82.1,-2.333,5.7159,Yusmeiro Petit,452678,433589,field_out,hit_into_play,,,,,11,"Asdrubal Cabrera grounds out, shortstop Marcus Semien to first baseman Matt Olson.  ",R,L,R,OAK,TEX,X,6,ground_ball,2,2,2019,-0.9027,1.2783,-1.0112,2.6281,null,null,null,0,7,Top,151.78,148.81,,,543302,,190728_222221,4.8525,-119.6771,-3.127,-9.7732,19.771,-19.1072,3.38,1.63,3,73.9,-39.1,83.823,2004,7.008,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.491,0.055,0.039,0,1,0,0,2,52,6,Changeup,4,2,2,4,2,4,2,4,Infield shift,Standard
CH,7/28/2019,82.5,-2.2083,5.7391,Yusmeiro Petit,452678,433589,null,ball,,,,,14,null,R,L,R,OAK,TEX,B,null,null,1,2,2019,-0.8507,1.2091,0.0576,0.1982,null,null,null,0,7,Top,null,null,,,543302,,190728_222150,6.9302,-119.8539,-8.6493,-9.6425,20.2523,-18.8298,3.38,1.63,null,null,null,83.899,1782,7.018,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.4817,null,null,null,null,null,null,null,52,5,Changeup,4,2,2,4,2,4,2,4,Infield shift,Standard
FF,7/28/2019,89.7,-2.1488,5.7532,Yusmeiro Petit,452678,433589,null,foul,,,,,4,null,R,L,R,OAK,TEX,S,null,null,1,2,2019,-0.557,1.388,-0.5519,2.2865,null,null,null,0,7,Top,null,null,,,543302,,190728_222127,5.2777,-130.7262,-5.7951,-7.6706,25.4809,-14.646,3.38,1.63,200,72.4,42.8,91.819,2202,7.312,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.1878,null,null,null,null,null,null,null,52,4,4-Seam Fastball,4,2,2,4,2,4,2,4,Infield shift,Standard
FC,7/28/2019,85.8,-2.2954,5.8448,Yusmeiro Petit,452678,433589,null,ball,,,,,11,null,R,L,R,OAK,TEX,B,null,null,0,2,2019,-0.3939,1.2556,-1.0496,3.2923,null,null,null,0,7,Top,null,null,,,543302,,190728_222107,3.796,-125.0974,-2.4553,-4.918,22.7874,-18.4287,3.38,1.63,null,null,null,87.068,2264,6.77,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.7299,null,null,null,null,null,null,null,52,3,Cutter,4,2,2,4,2,4,2,4,Infield shift,Standard
FF,7/28/2019,89.2,-2.1391,5.7633,Yusmeiro Petit,452678,433589,null,foul,,,,,8,null,R,L,R,OAK,TEX,S,null,null,0,1,2019,-0.8041,1.2329,0.2189,2.1389,null,null,null,0,7,Top,null,null,,,543302,,190728_221902,7.6708,-129.9127,-5.734,-10.855,23.6162,-16.7759,3.38,1.63,347,100.4,43.1,91.209,2359,7.163,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.3369,null,null,null,null,null,null,null,52,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Infield shift,Standard
CH,7/28/2019,81.9,-2.2943,5.8065,Yusmeiro Petit,452678,433589,null,called_strike,,,,,2,null,R,L,R,OAK,TEX,S,null,null,0,0,2019,-1.1458,1.5871,0.0457,3.217,null,null,null,0,7,Top,null,null,,,543302,,190728_221831,7.7157,-119.187,-2.5253,-12.732,21.8406,-16.1935,3.38,1.63,null,null,null,83.559,1958,7.276,566138,433589,543302,621566,595777,656305,543760,543257,592192,640461,53.224,null,null,null,null,null,null,null,52,1,Changeup,4,2,2,4,2,4,2,4,Infield shift,Standard
FF,7/27/2019,88.4,-2.0102,5.7399,Yusmeiro Petit,608577,433589,single,hit_into_play,,,,,4,"Nomar Mazara singles on a sharp line drive to right fielder Chad Pinder.  Elvis Andrus out at home on the throw, right fielder Chad Pinder to catcher Chris Herrmann.  ",R,L,R,OAK,TEX,X,9,line_drive,0,0,2019,-0.648,1.2369,-0.5985,2.5993,null,462101,null,2,7,Top,177.98,83.35,,,543302,,190728_031043,4.9728,-128.9362,-4.4788,-8.4916,22.8065,-16.9834,3.39,1.65,223,111.2,13.7,91.163,2133,7.504,566137,433589,543302,621566,620439,656305,543760,543257,657656,640461,52.9957,0.74,0.84,0.9,1,1,0,6,56,1,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard
FF,7/27/2019,90.2,-0.7693,5.8231,Yusmeiro Petit,462101,433589,single,hit_into_play_score,,,,,2,Elvis Andrus singles on a line drive to center fielder Ramon Laureano.   Willie Calhoun scores.    Elvis Andrus to 2nd.  ,R,R,R,OAK,TEX,X,8,line_drive,3,1,2019,-0.6296,1.2791,-0.0303,2.6364,null,641432,null,2,7,Top,117.82,73.65,,,543302,,190728_030940,3.2318,-131.5145,-4.8826,-8.0841,23.7565,-16.2193,3.14,1.39,246,86,16.6,91.754,2216,6.787,566137,433589,543302,621566,620439,656305,543760,543257,657656,640461,53.7128,0.882,0.85,0.9,1,1,0,4,55,5,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard
FF,7/27/2019,89.6,-0.7191,5.7738,Yusmeiro Petit,462101,433589,null,ball,,,,,12,null,R,R,R,OAK,TEX,B,null,null,2,1,2019,-0.4281,1.3811,1.2363,2.7321,null,641432,null,2,7,Top,null,null,,,543302,,190728_030907,5.8312,-130.5894,-4.6212,-6.1464,24.9638,-15.2267,3.3096,1.418,null,null,null,91.134,2225,6.925,566137,433589,543302,621566,620439,656305,543760,543257,657656,640461,53.5742,null,null,null,null,null,null,null,55,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Strategic,Standard
FC,7/27/2019,84.3,-0.7893,5.8823,Yusmeiro Petit,462101,433589,null,foul,,,,,12,null,R,R,R,OAK,TEX,S,null,null,2,0,2019,-0.0756,1.4291,1.1478,2.5474,null,641432,null,2,7,Top,null,null,,,543302,,190728_030837,4.702,-122.7232,-4.3348,-1.6685,23.2225,-16.8177,3.14,1.39,160,70.8,18.6,85.294,2229,6.81,566137,433589,543302,621566,620439,656305,543760,543257,657656,640461,53.6895,null,null,null,null,null,null,null,55,3,Cutter,5,3,3,5,3,5,3,5,Standard,Standard
FC,7/27/2019,85.1,-0.6054,5.9,Yusmeiro Petit,462101,433589,null,ball,,,,,12,null,R,R,R,OAK,TEX,B,null,null,1,0,2019,-0.0786,1.4421,1.7425,2.6366,null,641432,null,2,7,Top,null,null,,,543302,,190728_030811,5.7378,-123.9384,-4.3622,-1.9504,24.2832,-16.341,3.3277,1.4649,null,null,null,86.174,2174,6.887,566137,433589,543302,621566,620439,656305,543760,543257,657656,640461,53.6128,null,null,null,null,null,null,null,55,2,Cutter,5,3,3,5,3,5,3,5,Standard,Standard
